lat,lon,prec_idf_hist,ng_idf_hist
63.27412,-144.61076,74.36,89.36
63.61532,-145.31726,126.14,123.19
65.56754,-147.05971,93.79,109.26
65.52781,-146.31465,157.75,148.05
62.79257,-145.32859,105.59,122.8
64.22256,-148.00352,58.86,96.68
64.49706,-147.31458,117.25,93.98
63.96672,-144.64276,93.61,105.16
63.65621,-147.03764,75.23,93.51
65.43816,-147.89263,120.16,130.61
62.88134,-148.66027,104.44,93.75
64.41001,-146.42765,181.62,165.87
64.87646,-146.82212,62.21,87.25
63.79927,-146.6355,92.05,103.43
63.45191,-144.93722,100.49,107.39
64.80701,-144.91098,83.51,102.23
63.47947,-146.30323,120.54,106.54
63.38318,-146.5378,109.1,116.56
65.48992,-147.77609,100.44,98.07
64.79254,-146.1011,98.6,106.35
65.39038,-146.57171,59.1,83.76
63.46436,-147.53099,163.7,126.93
64.75366,-148.39835,95.68,96.59
63.67454,-147.74069,99.79,122.16
63.1089,-147.78718,127.45,128.18
65.02029,-144.78389,96.62,109.96
64.24899,-147.61472,108.61,101.07
64.47811,-145.98177,65.44,88.9
64.36402,-145.25686,110.16,107.27
62.71755,-145.74586,85.83,91.99
62.96104,-147.89918,110.52,148.51
65.06769,-145.35159,156.06,132.72
63.77056,-146.47865,113.97,106.71
63.65293,-145.02413,68.56,87.33
63.18303,-147.96243,106.64,123.38
63.46118,-145.77254,126.05,124.44
64.36754,-145.70735,133.69,118.04
65.41528,-145.80768,104.25,148.7
63.30211,-147.94819,86.51,89.05
64.15611,-145.62164,113.01,103.8
64.48571,-147.39325,162.54,139.92
63.61117,-146.34799,67.02,83.44
63.86505,-144.64396,119.36,134.98
64.00477,-147.56372,116.38,122.88
62.97023,-146.79016,136.92,125.14
63.42634,-144.88034,107.32,102.16
63.42608,-145.45012,96.78,130.79
64.65548,-148.48983,84,96.13
64.01644,-145.26539,77.51,88.19
64.94001,-147.762,154.79,131.96
64.85998,-145.9601,119.47,100.51
64.83093,-148.56594,118.08,142.51
63.31044,-146.94269,84.71,118.93
62.99063,-145.72747,106.66,111.94
65.23621,-145.40224,138.68,134.1
65.01488,-146.56979,87,100.91
64.67388,-146.5486,85.12,102.46
63.03436,-147.93451,150.98,128.48
63.1981,-148.72705,111.45,130.7
63.34409,-148.80152,77.52,102.23
63.82653,-144.86803,136.78,115.94
63.55377,-147.21727,81.75,91.76
64.28362,-144.98202,81.64,107.16
64.74568,-147.75778,141.84,147.36
64.97732,-145.38937,101.46,98
63.81382,-146.28384,172.1,152.41
62.9425,-146.04762,73.98,86.11
65.42362,-148.36294,81.98,88.02
65.29334,-148.7993,105.24,114.72
62.88395,-148.75641,81.84,109.61
65.14005,-146.82816,125.92,110.66
65.09428,-144.76923,120.84,137.3
64.9818,-148.50731,101.95,101.75
64.52739,-145.48563,98.81,106.13
65.5139,-146.17207,61.13,92.61
62.96223,-148.10797,178.92,149.29
62.78185,-144.73213,94.41,97.56
64.19162,-145.71799,95.77,125.23
65.00866,-145.02905,119.16,113.23
64.13577,-148.01706,116.94,135.32
63.94939,-146.1251,102.59,108.97
63.90892,-145.09506,108.97,107.4
63.54396,-148.22925,74.65,105.46
63.83218,-148.20641,87.5,94.44
64.98282,-146.49846,105.65,144.69
62.8953,-144.99217,170.28,141.33
64.44507,-148.16985,103.71,92.54
62.91941,-144.97889,76.06,111.85
64.04666,-147.67227,135.03,156.76
64.63884,-145.95118,121.68,117.18
64.84652,-147.76539,107.46,109.6
63.79511,-144.87159,108.6,147.27
63.11256,-148.55577,93.21,104.85
64.03442,-146.15139,109,97.25
64.43604,-146.06341,170.56,154.96
62.84883,-147.28326,73.81,96.34
62.9371,-145.47511,135.45,165.56
65.04489,-148.09259,114.82,120.34
63.52238,-145.28307,118.58,122.61
64.89109,-146.84378,111.75,113.74
65.33468,-148.19896,102.57,142.78
63.39471,-148.59539,99.54,106.26
63.04606,-147.85904,77.05,87.92
63.30875,-144.63372,172.18,163.35
64.34102,-146.49381,127.45,152.64
64.4694,-145.47463,114.18,119.53
62.68195,-145.54148,96.57,130.52
63.18861,-144.70175,108.27,114.35
63.83396,-145.87105,152.39,141.17
63.30981,-146.50487,103.07,112.29
64.90653,-146.93882,77.91,92.06
64.26781,-148.42925,129.45,125.44
64.63042,-146.93831,111.52,137
65.13089,-144.58271,158.25,145.04
63.41545,-145.93923,82.7,116.98
65.5006,-145.23073,81.07,91.81
65.47009,-147.35222,95.89,116.73
64.97031,-148.02674,153.76,150.9
63.85052,-145.84767,108.51,109.08
63.86673,-148.37567,137.04,129.37
65.32468,-146.66782,80.74,91.47
63.31425,-146.30451,85.6,86.68
64.6113,-146.36252,102.47,122.97
64.81435,-148.66189,93.93,115.15
64.43714,-148.71051,134.44,122.86
65.43126,-148.52325,138.97,142.46
64.77828,-144.58764,109.61,106.54
64.20596,-145.31771,100.23,114.16
65.07993,-147.92711,64.82,92.62
63.62955,-147.27894,94.15,106.81
65.10777,-148.23851,92.38,123.5
64.42797,-145.32262,122.35,107.82
63.07456,-144.93532,127.74,140.54
64.18074,-145.14308,103.28,121.24
63.53988,-145.55884,111.24,101.93
64.57133,-147.56829,73.93,113.77
65.31766,-144.91912,85.9,104.09
65.43751,-146.9353,163.65,133.18
64.14603,-147.7238,100.51,135.86
64.33905,-146.34941,107.15,107.45
65.09007,-145.02543,141.08,150.44
