return_period_yr,lat,lon,prec_idf_hist,prec_idf_future,ng_idf_hist,ng_idf_future
2,62.87251,-148.34848,64.9584,69.3285,76.8137,79.6535
2,62.87329,-147.71527,65.9572,74.2171,126.0208,113.1957
2,62.87347,-146.04909,100.0051,105.7395,166.4905,167.2527
2,62.8737,-145.09357,82.1251,95.2149,122.0339,115.655
2,62.87449,-145.57132,85.2929,95.2505,128.1349,128.3587
2,62.87579,-147.1599,52.0742,63.6208,86.1218,88.2354
2,62.87585,-146.60446,82.1429,92.4815,148.891,145.8324
2,62.87663,-148.42651,61.7538,64.7402,70.85,74.1347
2,62.87754,-144.69313,87.9592,99.2636,119.728,115.3672
2,62.87781,-147.79318,66.8486,75.3527,143.0634,122.1337
2,62.87901,-146.12668,118.2611,127.2324,187.8534,200.1729
2,62.87985,-145.17096,85.1508,94.9512,124.9651,120.8708
2,62.88034,-145.64883,85.4025,100.5541,132.3557,130.2983
2,62.88066,-147.23773,62.3848,74.9644,110.546,105.1576
2,62.88071,-148.50455,79.9504,78.6535,91.3483,95.1659
2,62.88228,-147.87115,63.0154,75.3844,135.8614,116.0575
2,62.88392,-144.77045,90.9546,104.0038,125.044,119.9866
2,62.88452,-146.20432,91.277,102.4227,149.718,153.5376
2,62.88474,-148.58264,84.4615,80.9402,106.197,103.198
2,62.88547,-147.31558,65.1079,76.7542,117.7527,107.06
2,62.88594,-145.24838,98.6807,107.1546,149.0587,149.2187
2,62.88614,-145.72636,89.45,100.233,145.4346,134.1721
2,62.8867,-147.94913,74.8218,90.6076,142.2476,125.2876
2,62.88871,-148.66074,93.2781,88.1158,146.9403,118.495
2,62.88996,-146.28198,92.8073,104.7172,151.8303,154.8529
2,62.89023,-147.39348,63.2181,71.6504,115.2122,106.7412
2,62.89025,-144.84778,76.0135,86.3762,108.7424,108.9043
2,62.89108,-148.02713,67.4973,76.5747,88.9784,93.3143
2,62.89131,-146.83774,64.624,80.6838,96.8692,108.909
2,62.89188,-145.80392,85.396,89.3315,130.0744,123.5183
2,62.89198,-145.32584,92.8468,96.8801,136.8241,128.2039
2,62.89264,-148.73885,103.6373,95.6138,155.6095,142.0627
2,62.89495,-147.47139,65.3432,73.4991,121.2599,113.3046
2,62.89537,-146.3597,78.9756,88.7142,135.6379,134.031
2,62.8954,-148.10515,64.2067,69.7428,74.9788,75.0726
2,62.89638,-146.91556,62.7644,80.0886,96.0664,106.1498
2,62.89652,-148.81699,124.1874,112.9065,183.0808,160.2917
2,62.89655,-144.92517,89.7107,101.8394,136.9658,129.2289
2,62.89758,-145.88153,100.8429,102.6985,142.7479,138.5032
2,62.89798,-145.40334,79.7976,84.0471,129.9433,116.1001
2,62.89962,-147.54933,56.4735,62.4389,109.8113,101.269
2,62.89967,-148.1832,59.4282,64.0866,75.5813,74.6224
2,62.89985,-144.52435,85.3759,94.8374,113.9114,105.3805
2,62.90073,-146.43742,79.0035,89.0694,134.1489,130.6253
2,62.90139,-146.99339,58.3068,73.162,92.1394,97.8004
2,62.90279,-145.00258,87.8887,99.8141,142.0079,123.5715
2,62.90323,-145.95917,93.6842,96.1779,135.8286,139.7215
2,62.9039,-148.26128,74.9259,79.1132,98.4664,89.8069
2,62.90392,-145.48087,91.2642,95.1623,133.1393,127.025
2,62.90424,-147.6273,66.3915,76.8741,148.8462,129.0132
2,62.90604,-146.5152,83.9049,95.7244,144.0778,143.2844
2,62.90633,-144.60168,94.755,104.882,126.3486,120.5796
2,62.90635,-147.07126,57.4266,69.8725,94.2009,93.8861
2,62.90807,-148.33939,80.7213,82.6554,113.7256,99.8749
2,62.90881,-147.70529,62.679,73.1619,139.1578,125.1867
2,62.90884,-146.03685,102.3951,110.5625,153.9648,153.4498
2,62.90898,-145.08005,86.6172,98.0696,137.0002,121.246
2,62.90982,-145.55844,82.958,88.0565,118.3551,112.643
2,62.91127,-147.14917,56.4382,67.4365,93.2849,96.7034
2,62.91129,-146.59299,81.9641,99.8241,129.1902,142.5139
2,62.9122,-148.41751,81.9316,81.6325,108.9631,98.748
2,62.91277,-144.67905,89.7864,99.5676,124.1022,119.7512
2,62.91333,-147.78333,58.3968,66.5254,127.5207,110.2823
2,62.91439,-146.11456,96.3282,109.7281,151.5532,153.712
2,62.91513,-145.15753,91.5628,103.2217,144.5511,130.1674
2,62.91567,-145.63605,83.8476,90.6611,141.1285,122.5282
2,62.91614,-147.2271,60.0343,73.8833,107.1928,102.0204
2,62.91629,-148.49567,88.4734,86.6293,111.5998,102.5232
2,62.9165,-146.67081,74.7349,91.0475,113.4115,122.6981
2,62.91781,-147.86139,69.5363,79.0012,141.1927,117.2512
2,62.91916,-144.75647,83.1352,93.8967,113.3326,113.6573
2,62.9199,-146.19229,78.275,91.2,132.5779,129.3995
2,62.92032,-148.57384,91.0969,88.3723,133.2714,113.0818
2,62.92096,-147.30507,62.4587,75.3249,110.1218,104.7467
2,62.92123,-145.23505,93.1046,101.3124,143.9506,131.0231
2,62.92148,-145.71368,98.1313,104.4729,173.178,157.6918
2,62.92167,-146.74866,60.095,69.588,85.4548,96.6994
2,62.92223,-147.93945,67.233,77.9238,120.554,105.3883
2,62.92431,-148.65204,105.75,99.3357,165.4968,149.433
2,62.92537,-146.27007,80.2487,92.5996,142.6696,131.6503
2,62.92551,-144.83391,84.9391,95.4574,121.4344,115.2463
2,62.92573,-147.38306,71.5675,81.5531,134.0813,119.4574
2,62.92662,-148.01756,69.0097,79.7137,85.249,93.7806
2,62.92679,-146.82655,69.9717,78.5451,105.9589,114.0473
2,62.92723,-145.79135,91.9541,94.8215,147.2853,134.0875
2,62.92728,-145.31262,90.3706,93.5111,133.6943,124.9214
2,62.92824,-148.73027,133.3793,125.6064,213.4785,181.8159
2,62.93045,-147.46107,62.7301,68.0628,124.5406,111.7509
2,62.93078,-146.34787,70.889,82.8731,116.863,115.0198
2,62.93095,-148.0957,64.7594,69.5787,74.3654,75.014
2,62.93181,-144.91139,95.1985,105.886,152.6856,134.5002
2,62.93186,-146.90448,68.6506,76.7281,99.466,109.3918
2,62.93213,-148.8085,128.9708,119.69,199.0184,169.5819
2,62.93294,-145.86906,92.3514,101.5372,134.7982,136.9468
2,62.93328,-145.39021,88.0862,88.8766,139.5782,124.3972
2,62.93513,-147.53912,68.6122,76.4802,156.8778,142.4207
2,62.93522,-148.17386,72.5179,73.5106,92.8468,83.2149
2,62.93614,-146.42569,74.5758,87.6963,113.7692,119.6844
2,62.93688,-146.98242,63.883,73.5046,95.546,98.3895
2,62.93806,-144.98891,92.6875,102.9577,154.0474,134.3403
2,62.93861,-145.94681,78.2583,94.8989,124.2779,124.5944
2,62.93924,-145.46786,92.476,96.2048,145.3856,132.1138
2,62.93946,-148.25204,80.8581,77.3623,116.8532,104.5729
2,62.93976,-147.61719,68.9743,80.7817,150.6982,138.9006
2,62.94145,-146.50357,77.5807,93.493,113.5411,128.4081
2,62.94158,-144.58748,84.4356,93.4374,117.5222,111.1007
2,62.94185,-147.06039,63.024,75.4026,103.431,109.5238
2,62.94365,-148.33025,102.1588,95.3988,145.6772,124.313
2,62.94421,-146.02458,78.5847,98.2123,136.7479,134.0359
2,62.94427,-145.06647,96.4501,106.3096,164.0755,146.0485
2,62.94434,-147.69531,72.8208,83.8619,156.5658,147.5078
2,62.94515,-145.54553,89.1325,91.9464,136.2705,121.4816
2,62.94673,-146.58147,81.9075,96.2967,119.2224,133.8515
2,62.94677,-147.13841,64.2792,76.0185,106.2939,106.9807
2,62.94778,-148.40848,89.7255,84.9645,130.5239,110.4587
2,62.94803,-144.66495,85.3731,96.0519,121.0552,113.841
2,62.94886,-147.77344,71.5877,83.8853,151.6094,137.4472
2,62.94977,-146.10239,77.9787,95.8802,132.5001,131.7164
2,62.95042,-145.14406,97.9337,108.4858,174.6435,151.534
2,62.95101,-145.62323,103.0335,103.0935,174.0508,151.1563
2,62.95165,-147.21645,65.3738,80.8158,113.6475,113.4776
2,62.95187,-148.48674,88.5446,82.3623,135.7324,109.4836
2,62.95195,-146.65939,67.1735,74.421,102.2308,108.143
2,62.95335,-147.85159,71.4409,83.59,141.0755,122.7563
2,62.95443,-144.74246,81.0966,92.4041,117.1146,107.3078
2,62.9553,-146.18024,79.4038,94.3488,146.9056,133.2936
2,62.95591,-148.56502,86.5485,80.0242,139.7464,107.3052
2,62.95647,-147.29451,60.3395,73.554,109.9838,103.2022
2,62.95653,-145.22168,84.1218,91.2277,147.4631,125.767
