lat,lon,mean_ALD_hist
64.72743,-148.455,0.36
65.4739,-147.52993,0.08
62.75021,-148.15045,0.24
64.12611,-148.6692,0.44
64.073,-148.01883,0.42
63.44199,-148.22064,0.32
64.58103,-147.94274,0.20
64.54363,-148.15067,0.54
65.41802,-144.91866,0.42
64.66376,-146.51004,0.61
63.4261,-148.52454,0.38
65.42565,-146.94175,0.48
65.09993,-146.47861,0.54
65.50285,-147.57461,0.33
64.90556,-145.668,0.21
65.34993,-144.74929,0.47
63.15102,-145.44408,0.04
62.69352,-146.05118,0.00
65.17746,-148.32224,0.54
64.19573,-145.81731,0.54
64.61954,-145.94725,0.13
63.29495,-146.00327,0.81
62.75708,-148.75738,0.31
63.73506,-145.89596,0.00
62.69603,-145.26878,0.52
63.99019,-148.41743,0.00
64.16806,-145.61498,0.10
64.39537,-145.13658,0.89
64.49196,-147.92874,1.49
64.02904,-147.29272,0.35
64.27564,-148.65654,0.76
64.3625,-147.09301,0.68
64.10805,-146.06819,0.62
64.02247,-145.20411,0.67
64.36992,-145.31192,1.36
63.6781,-144.73727,0.51
65.58392,-145.61904,0.64
64.64111,-147.57662,0.94
64.63075,-148.28294,0.87
63.62033,-148.57629,0.43
62.90284,-145.00207,0.34
63.892,-144.65722,0.53
63.67705,-146.74173,0.82
63.82636,-148.00929,0.00
64.24268,-145.60238,0.42
64.92931,-145.65442,0.29
63.02848,-148.20287,0.24
65.24217,-147.85921,0.00
65.59057,-147.51329,0.45
62.81633,-145.94547,0.35
63.8885,-147.01946,0.61
63.41246,-145.50024,0.50
63.18637,-148.12931,0.59
64.74872,-147.85885,0.62
63.16551,-146.28303,0.33
65.0991,-147.93217,0.58
65.17081,-147.01967,0.58
64.04635,-148.00304,0.61
63.61504,-146.63113,0.59
64.50303,-147.18029,0.57
63.43542,-145.18872,0.10
65.23133,-146.28655,0.47
64.65118,-145.16472,0.32
62.84089,-145.3025,0.47
62.82588,-146.56922,0.62
63.23085,-146.60191,0.02
65.40112,-146.88024,0.49
63.39353,-145.79472,0.27
64.68771,-145.57073,0.46
65.21169,-148.5721,0.00
64.82367,-147.58596,0.29
65.03431,-146.06956,0.41
63.0394,-148.51916,0.39
64.67383,-146.73937,0.35
65.27067,-148.32031,0.39
63.4564,-144.92043,0.43
63.23395,-145.32818,0.53
63.49248,-145.12845,0.50
63.3341,-145.59966,0.33
65.37357,-147.86617,0.32
63.27699,-147.49537,0.90
64.43246,-145.30543,0.90
63.18249,-148.35559,0.59
65.19278,-148.00319,1.31
63.80355,-148.30563,1.21
62.90109,-148.80439,0.79
63.00606,-147.71019,0.41
64.52572,-148.5086,0.92
63.01305,-148.04237,1.25
63.52327,-146.66428,0.89
64.78572,-144.59797,0.67
64.60677,-146.7605,0.91
64.36498,-145.56289,0.67
64.47442,-146.75776,0.39
65.28784,-146.22498,0.75
65.44904,-148.15603,0.56
64.11158,-144.63078,0.82
64.94052,-145.09903,0.75
63.88383,-148.42475,0.65
63.80677,-148.54653,0.67
63.92651,-148.20425,0.68
64.7063,-148.6406,0.57
65.52353,-148.29776,0.68
65.31887,-146.22246,0.63
62.90843,-148.07721,0.61
64.05329,-145.96784,0.43
64.39466,-145.60458,0.52
64.91207,-145.916,0.55
65.39588,-145.24797,0.64
62.94938,-145.35609,0.67
64.88288,-146.37583,0.54
64.15526,-148.78499,0.65
63.674,-148.75022,0.63
63.67038,-145.53016,0.42
65.18091,-148.72045,0.39
65.51341,-146.4882,0.61
65.42096,-146.17977,0.47
64.28577,-146.50881,0.52
63.24408,-148.00383,0.68
64.79184,-148.33575,0.52
63.88056,-147.45348,0.58
65.07553,-148.65336,0.40
62.76204,-145.51281,0.75
63.47126,-146.77618,0.60
65.05727,-147.74638,0.77
64.40723,-146.40001,0.66
63.87151,-148.35912,0.72
62.82276,-148.64486,0.41
63.02033,-144.909,0.53
65.35983,-144.54763,0.76
65.53849,-144.63375,0.45
62.82643,-145.68838,0.55
65.03128,-145.72966,0.39
64.99744,-148.1901,0.57
63.33453,-145.89725,0.54
63.73539,-147.78227,0.64
62.99179,-147.75892,0.65
64.56217,-148.01042,0.36
64.71176,-145.43913,0.45
62.97796,-147.87724,0.59
64.29642,-146.99665,0.43
64.62066,-148.17114,0.86
64.02236,-145.31991,0.70
64.80786,-146.00406,1.38
64.34922,-146.38757,0.82
65.39011,-148.33498,1.24
63.75116,-145.57172,1.23
64.76686,-144.83119,0.80
65.15148,-144.54024,0.53
65.28492,-144.72873,0.84
64.5156,-145.91711,0.00
63.92478,-144.60929,0.30
64.70579,-145.92852,0.60
64.66766,-147.59235,0.12
64.39809,-147.93165,0.39
63.37476,-145.56341,0.76
63.08123,-148.69582,0.55
65.32834,-146.57612,0.24
63.71963,-148.55864,0.00
65.11719,-145.71018,0.58
63.0763,-146.34329,0.71
64.62572,-146.19331,0.63
64.63966,-146.90413,0.48
62.86229,-147.16513,0.73
64.5282,-148.53649,0.70
63.24597,-148.42455,0.60
63.39522,-146.71579,0.75
63.03067,-145.39649,0.62
64.53014,-147.00567,0.65
65.4209,-145.30831,0.47
63.27732,-146.62049,0.60
64.74622,-144.99119,0.47
62.81621,-146.23901,0.38
63.53748,-145.83111,0.63
65.31952,-146.10238,0.40
63.71669,-148.38932,0.58
65.03134,-146.54596,0.47
65.22827,-147.56909,0.44
62.83327,-146.76091,0.60
63.89734,-147.17272,0.37
65.25897,-146.56962,0.00
63.4168,-147.11557,0.33
63.99113,-145.09169,0.53
63.76737,-145.66327,0.31
64.38608,-147.93758,0.75
63.04824,-146.25939,0.11
64.36387,-145.37377,0.00
65.58737,-147.13918,0.00
62.98415,-145.26691,0.19
63.78828,-146.0393,0.39
64.28394,-146.55334,1.30
65.47149,-148.41363,0.83
63.1016,-145.28743,0.61
64.82264,-144.5313,1.01
64.53657,-146.18363,0.71
65.32889,-148.63335,0.92
64.78683,-148.27958,1.03
62.69449,-144.86442,1.29
62.801,-148.75172,1.31
62.72572,-146.95363,0.79
64.73358,-148.17399,0.79
62.83546,-147.72152,0.63
64.97519,-145.67266,0.72
63.11613,-146.23824,0.68
63.52199,-145.51156,0.69
64.76538,-147.8358,0.82
62.82392,-148.25541,0.51
65.28839,-145.79091,0.59
65.17349,-147.04796,0.71
64.6598,-147.50856,0.79
65.30591,-147.73712,0.52
64.72059,-148.5899,0.28
63.367,-147.83262,0.00
63.57575,-147.83125,0.28
63.20769,-148.02101,0.44
63.61092,-145.21956,0.00
64.96806,-147.65918,0.61
62.87505,-147.80027,0.64
63.0121,-148.36407,0.00
65.55064,-147.96939,0.00
65.40259,-144.53636,0.50
63.35451,-145.78729,0.42
63.45697,-147.01039,0.63
63.64366,-146.78744,0.57
64.00582,-144.76486,0.62
63.20105,-146.74399,0.51
65.05524,-146.02808,0.50
65.13736,-145.23618,0.60
62.88852,-148.60141,0.40
64.99365,-145.36502,0.61
63.23175,-146.48857,0.48
64.28395,-145.75393,0.52
64.41253,-147.28523,1.37
64.14225,-147.88423,1.06
63.83857,-145.20687,1.20
65.20328,-146.00393,0.76
65.37593,-146.04036,0.60
65.35189,-147.8326,0.55
64.49807,-145.09188,1.16
63.71072,-148.12178,0.82
64.24033,-146.93885,0.18
64.09309,-147.43316,0.37
64.22324,-147.15038,0.00
65.15109,-148.30573,0.29
62.92687,-144.87634,0.00
64.29589,-145.74728,0.58
64.71365,-145.82107,0.55
63.90989,-146.23265,0.09
64.14329,-145.32413,0.47
63.87259,-147.37152,0.00
64.061,-148.71399,0.00
64.79527,-148.02614,0.50
65.28452,-146.51071,0.26
65.14123,-145.57707,0.07
63.78353,-145.7549,0.60
62.80571,-144.60662,0.00
65.0116,-145.1761,0.55
64.00232,-147.27748,0.00
63.09874,-146.73948,0.77
64.91933,-145.49712,0.54
64.39071,-144.80281,0.00
63.83031,-147.52143,0.61
65.30829,-145.55474,0.00
63.50918,-148.0616,0.92
63.13868,-145.97282,1.54
65.31611,-145.87977,0.68
62.86199,-148.05704,0.55
63.71102,-146.95271,0.01
63.83402,-147.69118,1.32
63.28651,-146.40379,0.39
63.10314,-144.9053,0.79
62.72797,-147.41124,0.00
64.41526,-148.60491,0.41
65.22641,-146.11023,0.83
64.04691,-146.7074,0.78
64.20512,-147.0295,0.46
64.79771,-146.4667,0.00
65.3066,-144.52019,0.46
63.62319,-148.06402,0.00
62.70499,-145.34775,0.98
63.19172,-146.41045,0.46
63.13687,-148.54469,0.50
64.10954,-145.71996,0.40
62.95401,-144.88943,0.46
63.96251,-145.88743,0.31
63.22499,-148.81308,0.36
63.69284,-146.6479,0.30
64.26721,-147.80812,0.46
63.8918,-145.5804,0.34
64.29435,-146.0973,0.36
63.757,-145.62591,1.07
62.95748,-147.73332,1.32
63.27349,-148.0462,1.05
63.20046,-148.68393,0.55
64.48029,-145.8197,0.40
64.73487,-148.53915,0.46
63.8039,-146.61876,1.22
64.08752,-146.48397,0.47
64.87537,-146.94067,0.86
64.97102,-148.17378,1.38
64.16688,-146.64436,0.81
62.74891,-145.22625,0.82
64.72097,-147.09586,0.00
65.54635,-148.06152,0.54
62.91136,-144.63176,0.60
62.69121,-148.80041,0.95
65.48169,-147.61569,0.00
64.6203,-147.68949,1.15
64.91206,-148.42368,0.64
63.894,-147.99091,0.63
64.43746,-146.89388,0.86
65.1121,-144.81823,0.72
63.98802,-145.29587,0.48
65.37943,-146.65263,0.59
63.1274,-146.89373,0.80
65.15446,-147.99296,0.74
64.65072,-148.50672,0.61
63.0009,-148.04805,0.51
65.08194,-148.3696,0.53
63.79814,-145.24397,0.75
62.68494,-146.4454,0.63
64.40868,-145.85954,0.60
63.27787,-147.9597,1.50
63.05802,-144.95861,0.75
64.55882,-144.77732,0.32
64.06416,-146.94351,0.54
63.65605,-147.8777,0.81
64.91033,-148.68907,0.89
63.00081,-145.01844,0.93
63.6162,-145.61709,0.64
63.21867,-146.79145,0.25
64.33159,-146.90574,0.15
65.56946,-147.01356,0.62
65.24056,-146.83319,0.38
64.61764,-146.30041,0.00
63.33089,-147.27142,0.53
64.20027,-145.80029,0.00
64.83254,-147.21371,0.40
62.94342,-144.85309,0.58
65.58392,-148.56698,0.38
63.69774,-148.52616,0.65
65.11014,-147.7785,1.40
63.34041,-146.43245,1.09
65.31025,-145.26874,0.68
65.3162,-145.2052,0.42
65.49646,-147.36816,0.88
62.68776,-145.99844,1.28
64.38765,-146.96364,0.85
64.1878,-148.30887,0.47
64.25458,-147.40935,0.25
64.83703,-146.35673,0.18
64.41096,-144.52723,0.74
62.93211,-146.48736,0.85
64.52074,-148.45283,0.83
65.35712,-147.00882,0.71
64.27615,-145.20498,0.01
63.95525,-144.99648,0.37
64.73034,-147.32572,0.35
63.05906,-147.99283,1.49
64.46137,-145.69864,0.60
63.39967,-146.88348,0.42
62.84864,-147.5342,0.64
63.61026,-146.83307,0.62
65.19535,-147.08087,0.60
63.16037,-144.95829,0.52
62.8797,-144.63544,0.64
63.70367,-144.79444,0.69
64.31716,-144.53896,0.56
62.82893,-145.82699,0.65
63.497,-147.67088,0.63
65.58119,-147.89361,0.32
63.8039,-145.41329,0.52
62.76661,-145.49639,0.12
62.86963,-144.93609,0.26
65.16396,-146.62185,0.51
64.3471,-147.52189,0.18
65.14784,-145.82672,0.66
64.49505,-147.35933,0.52
64.91865,-147.46343,0.41
63.82041,-148.28338,0.28
65.27925,-144.91224,0.46
64.45907,-147.11566,0.39
63.97986,-145.63264,0.00
64.97806,-145.70069,0.58
63.47394,-145.95064,0.42
63.94669,-147.03273,0.31
64.53362,-147.36869,0.58
64.78911,-145.33553,0.43
65.01118,-146.46809,0.22
64.77219,-147.7737,0.45
65.3571,-144.63961,0.49
63.97301,-144.81276,0.40
63.32413,-145.33546,0.00
64.66317,-147.0822,0.48
64.06082,-144.63141,0.46
63.51259,-145.65927,0.60
65.1801,-145.89777,0.16
63.26802,-145.57872,0.42
63.35129,-148.74197,0.40
64.9774,-147.62486,0.05
63.27634,-146.73397,0.76
63.15875,-146.15967,0.68
63.23265,-146.74206,0.00
64.23225,-148.66255,0.00
63.22871,-147.26547,0.33
64.91722,-148.55347,0.81
64.55997,-146.6684,0.78
63.91773,-144.83014,0.52
65.16193,-144.57876,0.00
62.76256,-145.06493,0.85
64.29687,-144.81382,0.85
63.92313,-148.64932,0.58
64.48647,-145.75772,0.65
65.45781,-144.87947,0.53
64.21053,-148.0094,0.76
62.85002,-144.93286,0.78
64.60622,-147.74041,0.56
65.52437,-146.60236,0.63
65.13225,-144.53702,0.75
64.09731,-148.76885,0.45
64.04417,-146.00171,0.27
64.34701,-148.33341,0.56
65.16621,-147.037,0.25
63.30074,-147.73752,0.60
63.60572,-148.55469,0.28
63.37796,-144.67976,0.54
65.27186,-144.9017,0.50
63.14691,-147.65677,0.00
64.14501,-145.81628,0.54
62.95934,-145.61769,0.61
63.21429,-144.75815,0.79
63.80815,-146.97458,0.74
63.56498,-146.51464,0.72
63.0374,-148.70159,0.40
64.61244,-148.56888,0.60
64.63318,-145.35173,0.70
65.0082,-145.50517,0.80
63.16603,-145.4642,0.68
63.24257,-146.22879,0.48
63.60471,-145.39465,0.73
64.38345,-145.14344,0.47
64.86829,-146.73801,0.55
64.2496,-146.90504,0.43
64.14509,-148.53082,0.35
63.14073,-145.2943,0.45
64.45929,-145.86064,0.48
65.27365,-147.93231,0.49
64.74813,-145.72795,0.50
64.92734,-146.12944,0.46
64.76648,-145.96821,0.43
64.43715,-147.34532,0.49
64.00305,-144.96914,0.59
65.28833,-147.61221,0.00
62.97433,-144.5118,0.53
65.37292,-148.20947,0.34
64.30903,-147.58458,0.44
63.40808,-144.71964,0.29
63.23672,-147.99325,0.43
63.69774,-145.31442,0.52
64.08223,-145.17019,0.53
63.30728,-148.00207,0.70
63.41594,-145.82531,0.49
65.15102,-146.36112,0.57
62.85561,-146.79161,0.66
63.05691,-146.52188,0.64
64.21743,-147.94828,0.60
64.08711,-148.51509,0.69
63.08023,-148.34673,0.60
65.49024,-146.18552,0.43
64.86151,-147.86071,0.70
65.40459,-147.86512,0.59
63.04732,-144.80933,0.71
64.12853,-145.07125,0.64
63.61411,-147.18705,0.72
65.30738,-145.12043,0.59
64.04615,-148.54876,0.71
64.82647,-148.72935,0.75
63.44367,-147.13046,0.65
64.70152,-144.81082,0.58
63.28556,-145.73924,0.58
62.87832,-145.46459,0.69
65.1207,-145.49951,0.70
65.04394,-147.26507,0.58
64.61451,-148.45127,0.70
64.77583,-145.26936,0.50
64.59125,-148.05435,0.80
65.29843,-145.27574,0.62
63.6362,-145.39155,0.84
62.72778,-144.93004,0.70
63.22509,-145.13477,0.74
65.25753,-148.81666,0.72
64.92513,-144.60306,0.96
64.28798,-144.84819,0.00
64.7296,-145.91519,0.86
64.02726,-148.75837,0.31
64.18973,-148.19262,0.40
65.55211,-145.30563,0.76
65.27043,-145.1874,1.20
62.89129,-148.76705,0.57
63.65806,-145.65143,0.00
64.3477,-145.16399,0.78
64.22693,-144.92736,0.74
64.01688,-147.03989,0.32
63.19049,-144.99816,0.00
64.23854,-145.92441,0.60
64.30524,-147.41261,0.00
64.13909,-146.36976,0.88
62.79021,-148.36804,0.73
65.38495,-146.00522,0.87
64.76777,-145.61356,0.00
64.14739,-145.95989,0.61
64.43033,-144.53038,0.62
63.15134,-147.31756,0.52
65.16057,-144.62449,0.75
64.05403,-148.08553,0.57
64.71687,-146.34895,0.65
62.99947,-146.1021,0.69
63.68364,-148.71739,0.58
65.12544,-148.51078,0.63
63.31314,-148.19646,0.53
64.52437,-148.14557,0.73
64.93278,-145.44487,0.63
63.85171,-145.91889,0.59
64.46559,-146.10559,0.85
63.40783,-144.60574,1.41
65.50348,-148.06848,0.87
65.28317,-147.01885,0.64
65.29106,-144.90513,1.22
64.86329,-145.32213,0.68
65.06113,-145.65307,0.74
64.65854,-148.80933,0.41
63.3845,-147.04684,0.00
64.17392,-147.29127,0.19
64.03845,-145.94704,0.31
65.13636,-148.20944,0.00
63.81863,-147.92733,0.32
63.08855,-148.70649,0.41
65.36755,-148.07803,0.19
65.3471,-146.19157,0.32
62.8947,-145.55398,0.10
63.92321,-145.57743,1.15
65.35747,-146.4253,1.28
64.40971,-147.51924,0.61
63.63519,-146.89156,0.65
64.96527,-148.60369,0.82
65.09096,-147.77352,0.71
64.49964,-148.01222,0.66
63.58249,-148.16853,1.19
64.65811,-145.52872,1.08
64.42197,-146.42121,0.90
64.27758,-145.27702,0.74
63.65742,-145.00726,0.69
65.55302,-147.03754,0.56
64.51358,-145.65466,0.64
63.39481,-144.88386,0.69
64.67753,-148.66898,0.53
64.93309,-144.96977,0.74
65.12556,-146.61313,0.66
64.47696,-148.3141,0.53
65.56565,-147.3763,0.52
64.02531,-145.34719,0.59
64.34973,-147.54958,0.73
64.72242,-145.24129,0.43
65.18577,-145.9542,1.71
63.64468,-146.00186,0.57
64.5014,-146.08591,0.59
65.13833,-146.48717,1.03
64.65658,-147.40777,1.08
62.86226,-147.41616,0.76
63.90985,-146.97982,0.21
62.71015,-147.61415,0.20
64.26666,-148.14089,0.53
64.01092,-146.53892,0.00
65.06112,-148.63084,0.56
64.60501,-147.9308,0.10
63.87792,-148.15598,0.53
64.29083,-144.75896,0.69
64.75097,-146.56568,0.44
65.47961,-144.66999,0.56
64.97193,-145.76354,0.21
65.5859,-146.98956,0.61
63.93566,-145.87324,0.57
64.30434,-144.82406,0.61
65.03793,-147.13501,0.00
65.06153,-146.66294,0.44
63.13675,-146.86091,0.05
63.53067,-146.48979,0.26
65.26122,-145.46241,0.00
64.69382,-147.27135,0.63
65.46675,-145.08515,0.57
63.5504,-148.7784,0.22
64.32958,-146.19448,0.56
63.71451,-147.05086,0.64
64.57855,-145.79406,0.00
63.69923,-147.21554,0.07
64.0468,-145.72568,0.54
64.98559,-147.44345,0.57
64.26895,-146.90944,0.30
65.30718,-145.36052,0.56
63.04756,-146.73724,0.00
65.15467,-145.52453,0.00
64.41102,-146.00419,0.00
64.46934,-144.65393,0.55
63.3244,-148.6557,0.67
65.00271,-144.97305,0.48
63.86788,-147.13033,0.57
63.73591,-145.66615,0.42
64.89873,-145.42009,0.57
62.84635,-146.46109,0.56
63.18331,-145.73744,0.00
65.49324,-145.22005,0.46
63.95717,-146.32255,0.66
65.09693,-146.25736,0.89
63.35137,-148.06576,0.72
65.46846,-148.23585,0.52
65.3867,-144.6817,0.66
65.20508,-148.07115,0.67
63.29404,-146.5978,0.50
63.81842,-146.26705,0.75
65.19686,-148.40153,0.63
64.21426,-145.63278,0.00
64.84447,-148.29524,0.49
63.4679,-148.77357,0.32
63.88197,-147.33816,0.26
63.41599,-147.55463,0.00
63.15478,-146.06305,0.41
65.51976,-145.23436,0.44
62.95334,-147.24628,0.32
62.7638,-147.32447,0.46
62.94814,-145.80617,0.40
62.83028,-148.05786,0.00
63.44536,-146.64755,0.04
62.83928,-144.7844,0.00
64.17927,-146.14539,0.38
63.76821,-147.33796,0.38
64.53965,-145.24392,0.55
64.99375,-146.4184,0.00
64.77412,-144.72333,0.00
65.01041,-145.77129,1.00
65.0131,-145.01154,0.44
62.78477,-146.4226,0.27
65.05775,-147.82008,0.14
65.27007,-147.41328,0.44
64.02816,-145.90932,0.41
65.18573,-146.84804,0.02
65.47921,-147.04756,0.02
64.8793,-146.4664,0.00
63.57477,-145.88234,0.32
64.46275,-146.07793,0.15
64.36465,-145.67979,0.44
64.76897,-148.7861,0.59
64.53375,-146.15591,0.63
62.82744,-145.01542,0.64
65.49714,-147.78731,0.48
64.41378,-148.17061,0.56
63.94623,-144.91493,0.68
65.04485,-147.67882,0.62
63.76755,-147.26686,0.60
63.99098,-145.32311,0.45
62.71824,-145.52218,0.59
63.89675,-148.77587,0.42
63.52004,-147.84394,1.28
63.33908,-146.17825,0.65
64.95486,-144.64461,0.96
65.19255,-148.56667,0.46
64.70318,-145.11972,0.32
64.40057,-148.51047,0.48
63.62722,-148.44541,0.69
64.31144,-147.94543,0.69
65.49099,-148.56827,1.26
64.99501,-145.43852,0.27
63.96071,-146.23425,0.46
64.81172,-147.59208,0.35
65.36822,-148.22674,0.42
65.26348,-145.73045,0.46
65.03982,-148.03606,0.46
62.69526,-146.00849,0.42
63.43996,-145.05797,0.49
63.60296,-147.9175,0.31
63.50646,-147.63794,0.35
63.03819,-145.4065,0.73
63.83415,-146.91829,0.55
65.19113,-146.90463,0.79
65.48013,-146.14616,0.50
65.44007,-145.31198,0.66
62.69409,-145.93942,0.55
64.85835,-147.42101,0.63
65.40283,-147.29823,0.71
64.03389,-145.54487,0.80
63.50348,-145.69271,0.52
65.42439,-146.08776,0.62
63.60287,-145.96714,0.71
65.29646,-145.56164,0.74
63.08342,-146.1708,0.52
64.12549,-147.90686,0.53
64.49899,-148.4197,0.68
62.99867,-147.69973,0.66
63.47976,-148.62692,0.61
63.38354,-145.64387,0.54
64.69221,-146.47995,0.73
64.85731,-144.79222,0.57
63.46176,-146.25567,0.00
63.95753,-145.6017,0.36
64.76557,-146.77843,0.58
63.59998,-148.28792,0.63
64.81498,-145.7048,0.45
65.43617,-148.58049,0.46
64.08517,-145.8492,0.60
63.25154,-148.68883,0.22
65.56578,-148.14151,0.57
64.35678,-148.37213,0.33
63.50273,-145.39379,0.52
65.21923,-147.3359,0.54
63.09762,-145.71269,0.62
62.71989,-144.6965,1.30
62.772,-148.11265,0.75
65.41672,-146.39217,0.58
63.30576,-145.51575,1.20
64.98159,-146.23251,0.64
64.83011,-145.60753,1.00
65.10305,-148.25565,0.52
64.48194,-145.77489,0.00
63.4723,-145.58146,0.44
63.67506,-144.7103,0.55
64.53332,-146.6534,0.35
63.00229,-145.20072,0.49
63.54783,-146.1676,0.19
65.45145,-145.98217,0.18
62.967,-147.70086,0.54
63.25962,-147.19383,0.00
63.56554,-146.21522,0.46
62.77458,-147.18011,0.43
63.84484,-148.34318,0.33
64.12223,-148.21077,0.62
62.73344,-146.78285,0.34
65.14494,-148.66394,0.40
65.10616,-145.35891,0.43
63.26059,-146.64317,0.37
65.44043,-147.23327,0.45
64.24186,-144.94786,0.43
63.36594,-145.48299,0.43
62.72255,-147.10814,0.61
65.4368,-148.08756,0.31
65.30029,-148.66224,0.53
63.95959,-145.3263,0.69
65.29747,-147.92013,0.56
65.35506,-146.08221,0.36
65.00937,-146.51354,0.55
65.31431,-144.65074,0.35
65.44086,-147.57724,0.62
64.51757,-146.36953,0.43
65.09995,-146.6717,0.49
63.01503,-146.00969,0.29
63.24148,-147.3296,0.36
65.34885,-147.72979,0.44
65.24825,-147.11211,0.45
64.62785,-145.7223,0.33
63.34504,-146.4159,0.34
62.70828,-148.77903,0.29
63.39106,-144.51554,0.37
65.17443,-146.15443,0.69
64.5754,-145.10574,0.80
64.17767,-144.8831,0.75
63.36536,-146.8584,1.24
64.98478,-144.80518,0.95
62.89006,-144.55932,0.77
63.24442,-145.36494,1.32
63.50097,-144.63814,0.74
63.0669,-144.81251,1.33
63.95005,-144.55117,0.70
64.86841,-148.28346,0.57
65.36379,-146.36188,0.44
63.68125,-146.16814,0.62
63.0413,-147.87528,0.39
65.2589,-146.76357,0.56
64.16977,-148.80701,0.00
65.50062,-148.60833,0.22
65.31155,-146.21163,0.41
62.7396,-148.57121,0.53
64.14863,-147.75135,0.00
63.46449,-145.68536,0.37
64.65343,-146.28084,0.00
63.05018,-144.72304,0.71
64.23727,-147.36025,0.55
63.74012,-147.7657,0.52
62.87271,-145.81794,0.52
62.85162,-147.95053,0.00
64.42918,-147.26213,0.39
63.22855,-147.51894,0.44
64.48447,-144.79174,0.53
63.9108,-147.96846,0.81
65.04454,-148.72738,1.23
65.48655,-148.73478,1.32
63.19257,-147.92984,0.39
64.16343,-148.24854,0.46
64.73629,-146.54422,0.81
62.93496,-148.02303,0.85
63.5787,-144.53626,1.12
62.84907,-148.45241,1.16
65.51051,-145.51134,0.44
62.9815,-148.78245,0.58
64.3231,-147.01181,0.36
63.62461,-146.11256,0.51
65.37599,-144.52262,0.44
63.74733,-146.37634,0.00
64.49163,-146.23747,0.35
63.14782,-144.62564,0.45
65.0313,-146.73867,0.53
63.25492,-146.40602,0.35
64.81485,-147.69333,0.00
64.09434,-146.11902,0.47
64.46877,-146.32295,0.00
64.99641,-145.9425,0.43
64.06904,-146.73909,0.37
